time,SimNetwork.a.parkingLot.parkingOccupancy:vector
785686.518755794807,2
785773.662175660684,1
787745.898894117695,0
787746.117437724369,1
788872.326551742466,2
789447.967954121554,1
790058.888775510615,2
790675.245632206942,1
792003.812622006245,0
792654.355695727143,1
793620.289908408258,2
794702.299809495358,1
794915.3806613757,2
795494.781767407488,1
796650.789869287217,0
797609.450180930745,1
797899.017777439951,2
799548.054987558127,1
799610.795607365882,0
804610.720411963227,1
806582.068886096718,0
808308.747687050277,1
810039.6451738745,0
815604.452597555791,1
815959.032654733996,2
816887.568940250296,3
817591.422089587442,2
817784.759546114542,1
818811.537374577783,2
818856.770906704347,1
820406.214082000849,0
821022.247822562038,1
822353.110662820712,2
822780.159037451922,3
822942.07298602786,2
823568.156062372424,3
824099.608016068624,2
824670.879995358516,1
825227.142674376279,0
829237.740242765683,1
830605.550140152195,2
830854.588726437109,1
832236.939533999279,2
832460.573093128955,1
832573.263836379378,2
834048.270796143006,1
834528.325608191334,0
835678.325247152554,1
837733.520536271032,0
837954.079376148063,1
839618.569523452985,0
841247.570712440678,1
841631.389069058699,2
842617.141383951554,3
842719.735123964634,2
843329.475601798795,1
844385.359196662961,0
845719.667933935255,1
846919.107856183499,2
847647.939171368733,3
847741.282254486897,2
848017.037297915955,3
848678.752156940865,2
849617.785279969746,1
849834.843365789492,0
852197.317426568879,1
853314.628906962923,2
854047.729110579419,1
855087.905284939326,0
856450.441843273299,1
858171.103354020485,0
860190.415986710358,1
860629.205007813586,2
861605.794240766083,3
861863.174858698644,2
862250.854170982031,1
862498.913044206837,2
863324.453461246757,1
863972.651183569029,2
864216.397756178285,1
864794.191304981876,2
865785.644875719131,1
866585.567395828657,0
867225.063356076536,1
867588.896142089032,2
868800.709708972401,3
869098.925345870912,2
869124.335743544503,3
869496.17206356545,2
870863.231085721423,1
870992.969173300679,2
871187.226677853266,1
872843.231476121259,0
873002.270897070478,1
873547.756461504541,2
874711.584879891846,1
875194.065219959704,0
880313.175181024919,1
881731.667477640333,0
882372.929408842909,1
882660.852745648224,2
884002.80330984098,3
884356.609753484126,2
884476.453292618698,1
884493.01145104791,2
885712.659934689779,1
886203.348608035928,0
889552.663706348874,1
891393.029344365587,0
899554.961539260516,1
901116.543454454762,2
901487.089734305472,1
902014.179531767211,2
902893.431522849743,1
903986.933667822993,0
908020.032753327742,1
909888.409454346653,0
910846.169834487443,1
912431.87812036142,0
916398.857374229984,1
918103.023202109224,0
933576.469520110158,1
933904.230968953089,2
935626.374407322852,1
935836.823176436734,2
935861.67024988865,1
937201.577334882507,0
939784.034387483344,1
941748.879480066446,0
942498.678728421392,1
942898.406790722873,2
944133.160933854993,3
944417.895884726509,2
945002.08170448299,1
945896.278620173923,0
946536.509188426654,1
948117.21372759612,0
948777.471911278601,1
949265.374719829667,2
950619.594698903697,1
950902.705373987189,0
956919.690104999754,1
957268.931985594309,2
958573.848642592427,1
959072.027526113257,0
962611.267267680578,1
964816.092779447039,0
965483.718983293824,1
967358.798187406239,0
967399.403377797982,1
969067.752506219982,0
970085.546621109723,1
971431.796877044065,2
972016.233165537373,1
973119.931920406809,0
979689.347025575428,1
981001.759473873719,2
981160.413039344024,1
982714.429120908483,0
988968.615957016929,1
991077.049534605406,0
994145.056728711625,1
995684.53210572064,0
997778.820863689394,1
999699.256972199239,0
1002645.936547540334,1
1004554.199551349249,0
1006753.086241581655,1
1008100.998135410307,0
1011494.475787378368,1
1011761.062220072319,2
1011997.904271629499,3
1013151.471639543412,2
1013649.688117447297,1
1013669.73280169998,0
1014231.376935185536,1
1015457.920285049162,2
1016135.296734439783,3
1016282.289789468871,2
1016463.177543080667,3
1017128.400434057629,2
1018033.182110268613,1
1018277.214416067561,2
1018318.883970152699,1
1020158.037341853407,0
1026645.982865910212,1
1027341.997048727958,2
1027830.090111088089,3
1028305.964225152669,2
1029562.178820253183,1
1029591.256666913674,0
1032209.441153146273,1
1033513.636107147184,2
1033886.574642234823,3
1034012.308710442882,2
1035053.28168220548,3
1035347.706609959355,2
1035806.146543876143,1
1036711.846728783305,0
time,SimNetwork.a.parkingLot.parkingOccupancy:vector
100710.842177563226,1
101077.007491240286,0
107503.57976675701,1
109040.084789486955,0
112138.398815886497,1
113832.856567967575,0
115409.914043580409,1
117173.794034466359,0
117893.902849779047,1
118877.960886267238,2
119803.201712159842,1
120807.954916297196,0
122036.705520597382,1
122548.760754143356,2
123127.911173563264,3
123722.356232766922,2
123929.156935317327,3
124362.27201573239,2
124694.825032837359,1
124960.589216305878,2
125243.014217409473,3
125599.201138980004,2
127057.549818421037,1
127164.939567761273,0
128149.518507287126,1
128861.594724349587,2
130087.469090668853,1
130581.312373257633,0
130742.714039218423,1
131752.191512249516,2
132430.961760284947,1
133617.627666673081,0
133801.227943673146,1
135546.917763748476,0
136463.289974597625,1
138446.627786176454,0
138686.105173345918,1
140555.015590416764,0
142948.489911505337,1
143757.349379475948,2
144295.435605203752,3
144595.456321520507,2
145536.113083222128,1
146060.015293671445,0
147012.069492793351,1
148446.855771605736,2
148680.219582057247,1
149523.604485775731,2
149943.327980110861,1
151424.653071811155,0
152087.607627058816,1
153939.083228721443,0
160786.04993932128,1
162698.365320321556,0
165383.260042820652,1
167260.359281080764,0
170146.501277703165,1
172252.876779904865,0
178206.294483488599,1
180049.744619367861,0
180663.065672129599,1
180934.786502308504,2
181841.572303877121,3
182396.760920462531,2
182700.98919806145,1
183529.294681629364,0
184280.949193878697,1
186189.539507286902,0
192374.709580996762,1
193849.288198596735,0
193850.405819697081,1
195570.634129267175,0
197467.76401313955,1
199398.447171715149,0
201043.702189282639,1
202206.459599886952,2
202817.704368776511,1
204350.566079531623,0
204967.11207683859,1
206709.298302914866,0
209521.500663860869,1
211150.296912969311,2
211347.901939179262,1
212745.649526872603,0
215457.279538339307,1
216397.546423796793,2
216815.663971948641,3
217285.797003410847,4
217535.743539627841,3
218087.955188505433,2
218691.82595161249,1
218765.389944812693,0
219332.00700973666,1
220824.281919696683,2
221283.609975346641,1
222203.731852464772,0
222272.833132015747,1
224099.001464093726,0
226212.952544271055,1
228300.692470010933,0
235994.439645736196,1
237753.210899724466,0
240705.573535822265,1
242352.38032676134,0
247147.687092905168,1
247887.469130022218,2
248949.412848346634,1
249517.61040256461,0
254526.447557954906,1
256316.123904294899,0
263481.150552727712,1
264342.480543877228,2
265048.141463126317,1
266283.056857566797,0
267896.965365992378,1
269597.354475340042,0
277101.465933011851,1
277605.826100596472,2
278999.31123900758,1
279332.890080301381,0
280046.532931585651,1
281706.160385463414,0
281887.932457326072,1
283760.045262206402,0
284325.002311521834,1
284707.7449924427,2
285503.908359437104,3
285986.465351113547,4
286353.6440756216,3
286637.288536586973,2
287379.308839972923,1
287761.202766872866,0
289526.086284324805,1
290327.186574372738,2
291019.14402585511,1
292216.215067983528,0
296114.185182655262,1
297868.07208478016,0
307397.046758407018,1
309446.186553387697,0
310077.940370382005,1
311694.584175415139,0
317819.279655331922,1
319334.010746704704,0
320975.42937743427,1
323014.005619854137,0
329005.54609663537,1
329746.980306411,2
330425.472721622279,1
331024.940004145937,2
331786.346448791615,1
332739.219153147188,0
334885.160722747618,1
336784.15447600123,0
337689.675444087379,1
339046.514832150678,2
339349.13337501728,1
340766.569168887117,0
342970.667456389662,1
343629.688487280111,2
344463.004926287252,1
345323.834524718782,0
346423.75877995273,1
348509.470685671543,0
351178.561218116248,1
352802.667566608409,2
353049.162481630805,1
354447.659998486359,0
354996.206286662204,1
356542.778265998217,0
357562.750687517291,1
359216.535520456575,0
366184.552837591779,1
368085.879426924965,0
368363.731230238898,1
369345.98180535103,2
369797.991468811735,3
369940.974159041357,2
371343.299753954025,1
371409.163605410826,0
376602.924111324343,1
378521.980713834704,0
379111.406923754802,1
381068.053279868417,0
383438.964015031082,1
385210.944436194542,0
387288.949850192842,1
389350.523411739239,0
394279.591204379635,1
396186.164638135934,0
397379.490404260166,1
399104.402070870478,0
401207.015896764925,1
403053.163555823143,0
410723.913383075265,1
411046.957801599617,2
412478.328193411468,3
412693.24050650002,2
412739.920910245195,1
414161.061013405416,0
414344.233935022851,1
415932.757404069912,0
423479.008718562314,1
425212.645732675761,0
428936.333606999424,1
429950.972046421809,2
430573.473062920471,1
431735.901791173458,0
432460.225114951972,1
434469.626563251921,0
437845.081301327473,1
439838.185692379255,0
439876.706028083454,1
441335.74050873402,2
441679.449086505217,1
443204.877430922377,0
447339.774576936941,1
449176.780451933635,0
453912.680294997315,1
455177.403172070959,2
456252.189664045472,1
456835.02647338058,0
457385.216477484268,1
459453.497059928173,0
460173.459171637162,1
461934.633339862836,0
463573.306415841603,1
464287.912410550544,2
464587.599372329548,3
465402.079132546,2
466106.999368299596,1
466142.587224943039,0
466161.103630318717,1
468031.559946705136,0
468186.389340203294,1
469185.851819123548,2
469626.531484597309,1
471074.078728833939,0
472348.346077293269,1
474161.338192651072,0
480547.838179607976,1
481869.436982025411,2
482434.857718134536,1
483046.564976519982,2
483645.549420338817,1
484758.126233070181,0
485576.570648190401,1
487384.008332046561,0
488764.461099408476,1
489080.160442776927,2
490469.642560238346,1
490619.222208269425,2
490996.952428990175,1
492665.640723504207,0
493826.043391461184,1
495578.247560266939,0
497662.214520509503,1
499720.855111753771,0
500336.317739394313,1
502003.102861106562,0
504258.238656226913,1
505895.091084691046,2
506032.880921294945,1
507972.70947782435,0
509747.001885317713,1
511289.915399242836,2
511474.851271707554,1
512660.443164428074,2
513409.872820678803,1
514503.882259401746,0
515153.102071910225,1
517008.381261975418,0
519185.052396430904,1
520544.829719370408,0
523871.980125748386,1
525784.15175429801,0
527634.862925270156,1
529478.599821419783,0
531076.653279467384,1
532050.697234020899,2
532957.081705756382,1
533623.084895008586,2
533896.825321629481,1
534725.009733163884,2
534935.215173748556,1
536465.257465670032,0
536753.971350724656,1
538626.767393640468,0
540450.023980485751,1
542460.037004128399,0
547837.693447649703,1
549631.151368502542,0
552189.102630968935,1
553922.274008056318,0
554493.06793329907,1
554991.019312680416,2
555914.207478981939,3
556399.980082598956,2
556960.437006149778,1
557673.561336611659,0
565700.634574543368,1
567525.265240468898,0
570033.448091402934,1
570618.625887522708,2
571481.256708021214,1
572141.935446533507,0
582799.250844634786,1
584469.455612870029,0
586957.245418872234,1
589044.285318366959,0
589776.057413580933,1
591522.227028912753,0
591712.640366838289,1
592724.439860787512,2
593515.302838997615,1
594398.476855182732,0
596730.842094203957,1
598536.290332869688,0
600709.078545337708,1
602100.097568779753,0
603753.595174127022,1
604667.980461884164,2
605526.53399213028,1
606343.056197693371,0
608680.205898056191,1
610287.382069483214,0
611884.731341124658,1
612189.874377865082,2
613150.513978592183,1
614040.377797634117,0
615600.937881195452,1
616295.891615144297,2
617339.712419133522,1
617800.604527575511,0
620832.762072435491,1
622657.64889503862,0
622911.229080501116,1
623749.898513888514,2
624224.894728618191,3
624893.626234983538,2
625330.338156676544,1
626066.533149984241,0
628177.382079777131,1
630057.938433417245,0
631552.396741453899,1
633683.875277486656,0
635968.561834615204,1
637902.524021664122,2
638094.6348827904,1
639739.533159186191,0
644448.095636684106,1
644672.061224477356,2
645517.114373062181,3
646368.553066151804,2
646388.480412842529,1
647253.191952182826,0
648881.702921148269,1
650836.098537338671,0
658172.868712763893,1
660158.486659940184,0
660769.72026172554,1
662568.609833481017,0
662611.104508485094,1
662948.153581059485,2
663541.22646473533,3
664440.17357470847,2
664699.850792097187,3
664783.987240167312,2
664948.594584577072,1
666423.855508256573,0
